C;() C is the third letter of the English alphabet. It is from the Latin letter C, which in old Latin represented the sounds of k, and g (in go); its original value being the latter. In Anglo-Saxon words, or Old English before the Norman Conquest, it always has the sound of k. The Latin C was the same letter as the Greek /, /, and came from the Greek alphabet. The Greeks got it from the Ph/nicians. The English name of C is from the Latin name ce, and was derived, probably, through the French. Etymologically C is related to g, h, k, q, s (and other sibilant sounds). Examples of these relations are in L. acutus, E. acute, ague; E. acrid, eager, vinegar; L. cornu, E. horn; E. cat, kitten; E. coy, quiet; L. circare, OF. cerchier, E. search.
C;() The keynote of the normal or natural scale, which has neither flats nor sharps in its signature; also, the third note of the relative minor scale of the same.
C;() C after the clef is the mark of common time, in which each measure is a semibreve (four fourths or crotchets); for alla breve time it is written /.
Calcaneal;(a.) Pertaining to the calcaneum; as, calcaneal arteries.
#NOME?
;#NOME?
;Calcaneum;(n.) One of the bones of the tarsus which in man, forms the great bone of the heel; -- called also fibulare.
Calcar;(n.) A kind of oven, or reverberatory furnace, used for the calcination of sand and potash, and converting them into frit.
Calcaria;(pl. ) of Calcar
Calcar;(n.) A hollow tube or spur at the base of a petal or corolla.
Calcar;(n.) A slender bony process from the ankle joint of bats, which helps to support the posterior part of the web, in flight.
Calcar;(n.) A spur, or spurlike prominence.
Calcar;(n.) A curved ridge in the floor of the leteral ventricle of the brain; the calcar avis, hippocampus minor, or ergot.
Calcarate;(a.) Alt. of Calcarated
Calcarated;(a.) Having a spur, as the flower of the toadflax and larkspur; spurred.
Calcarated;(a.) Armed with a spur.
Calcareo-argillaceous;(a.) consisting of, or containing, calcareous and argillaceous earths.
Calcareo-bituminous;(a.) Consisting of, or containing, lime and bitumen.
Calcareo-siliceous;(a.) Consisting of, or containing calcareous and siliceous earths.
Calcareous;(a.) Partaking of the nature of calcite or calcium carbonate; consisting of, or containing, calcium carbonate or carbonate of lime.
Calcareousness;(n.) Quality of being calcareous.
Calcariferous;(a.) Lime-yielding
Calcarine;(a.) Pertaining to, or situated near, the calcar of the brain.
Calcavella;(n.) A sweet wine from Portugal
Calceated;(a.) Fitted with, or wearing, shoes.
Calced;(a.) Wearing shoes
Calcedon;(n.) A foul vein, like chalcedony, in some precious stones.
Calcedonic;(a.) Alt. of Calcedonian
Calcedonian;(a.) See Chalcedonic.
Calceiform;(a.) Shaped like a slipper, as one petal of the lady's-slipper; calceolate.
Calceolaria;(n.) A genus of showy herbaceous or shrubby plants, brought from South America; slipperwort. It has a yellow or purple flower, often spotted or striped, the shape of which suggests its name.
Calceolate;(a.) Slipper-ahaped. See Calceiform.
Calces;(n. pl.) See Calx.
Calcic;(a.) Pertaining to, derived from, or containing, calcium or lime.
Calciferous;(a.) Bearing, producing, or containing calcite, or carbonate of lime.
Calcific;(a.) Calciferous. Specifically: (Zool.) of or pertaining to the portion of the oviduct which forms the eggshell in birds and reptiles.
Calcification;(n.) The process of change into a stony or calcareous substance by the deposition of lime salt; -- normally, as in the formation of bone and of teeth; abnormally, as in calcareous degeneration of tissue.
Calcified;(a.) Consisting of, or containing, calcareous matter or lime salts; calcareous.
Calciform;(a.) In the form of chalk or lime.
Calcified;(imp. & p. p.) of Calcify
Calcifying;(p. pr. & vb. n.) of Calcify
Calcify;(v. t.) To make stony or calcareous by the deposit or secretion of salts of lime.
Calcify;(v. i.) To become changed into a stony or calcareous condition, in which lime is a principal ingredient, as in the formation of teeth.
Calcigenous;(a.) Tending to form, or to become, a calx or earthlike substance on being oxidized or burnt; as magnesium, calcium. etc.
Calcigerous;(a.) Holding lime or other earthy salts; as, the calcigerous cells of the teeth.
Calcimine;(n.) A white or colored wash for the ceiling or other plastering of a room, consisting of a mixture of clear glue, Paris white or zinc white, and water.
Calcimined;(imp. &p. p.) of Calcimine
Calcimining;(p. pr. & vb. n.) of Calcimine
Calcimine;(v. t.) To wash or cover with calcimine; as, to calcimine walls.
Calciminer;(n.) One who calcimines.
Calcinable;(a.) That may be calcined; as, a calcinable fossil.
Calcinate;(v. i.) To calcine.
Calcination;(n.) The act or process of disintegrating a substance, or rendering it friable by the action of heat, esp. by the expulsion of some volatile matter, as when carbonic and acid is expelled from carbonate of calcium in the burning of limestone in order to make lime.
Calcination;(n.) The act or process of reducing a metal to an oxide or metallic calx
Calcinatory;(n.) A vessel used in calcination.
Calciden;(imp. & p. p.) of Calcine
Calcining;(p. pr. & vb. n.) of Calcine
Calcine;(v. i.) To reduce to a powder, or to a friable state, by the action of heat; to expel volatile matter from by means of heat, as carbonic acid from limestone, and thus (usually) to produce disintegration; as to, calcine bones.
Calcine;(v. i.) To oxidize, as a metal by the action of heat; to reduce to a metallic calx.
Calcine;(v. i.) To be converted into a powder or friable substance, or into a calx, by the action of heat.
Calciner;(n.) One who, or that which, calcines.
Calcispongiae;(n. pl.) An order of marine sponges, containing calcareous spicules. See Porifera.
Calcite;(n.) Calcium carbonate, or carbonate of lime. It is rhombohedral in its crystallization, and thus distinguished from aragonite. It includes common limestone, chalk, and marble. Called also calc-spar and calcareous spar.
Calcitrant;(a.) Kicking. Hence: Stubborn
Calcitrate;(v. i. & i.) To kick.
Calcitration;(n.) Act of kicking.
Calcium;(n.) An elementary substance; a metal which combined with oxygen forms lime. It is of a pale yellow color, tenacious, and malleable. It is a member of the alkaline earth group of elements. Atomic weight 40. Symbol Ca.
Calcivorous;(a.) Eroding, or eating into, limestone.
Calcographer;(n.) One who practices calcography.
Calcographic;(a.) Alt. of Calcographical
Calcographical;(a.) Relating to, or in the style of, calcography.
Calcography;(n.) The art of drawing with chalk.
Calc-sinter;(n.) See under Calcite.
Calc-spar;(n.) Same as Calcite.
Calc-tufa;(n.) See under Calcite.
Calculable;(a.) That may be calculated or ascertained by calculation.
Calculary;(a.) Of or pertaining to calculi.
Calculary;(n.) A congeries of little stony knots found in the pulp of the pear and other fruits.
Calculater;(imp. & p. p.) of Calculate
Calculating;(p. pr. & vb. n.) of Calculate
Calculate;(v. i.) To ascertain or determine by mathematical processes, usually by the ordinary rules of arithmetic; to reckon up; to estimate; to compute.
Calculate;(v. i.) To ascertain or predict by mathematical or astrological computations the time, circumstances, or other conditions of; to forecast or compute the character or consequences of; as, to calculate or cast one's nativity.
Calculate;(v. i.) To adjust for purpose; to adapt by forethought or calculation; to fit or prepare by the adaptation of means to an end; as, to calculate a system of laws for the government and protection of a free people.
Calculate;(v. i.) To plan
Calculate;(v. i.) To make a calculation
Calculated;(p. p. & a.) Worked out by calculation; as calculated tables for computing interest; ascertained or conjectured as a result of calculation; as, the calculated place of a planet; the calculated velocity of a cannon ball.
Calculated;(p. p. & a.) Adapted by calculation, contrivance. or forethought to accomplish a purpose; as, to use arts calculated to deceive the people.
Calculated;(p. p. & a.) Likely to produce a certain effect, whether intended or not; fitted; adapted; suited.
Calculating;(a.) Of or pertaining to mathematical calculations
Calculating;(a.) Given to contrivance or forethought; forecasting; scheming; as, a cool calculating disposition.
Calculating;(n.) The act or process of making mathematical computations or of estimating results.
Calculation;(n.) The act or process, or the result, of calculating; computation; reckoning, estimate.
Calculation;(n.) An expectation based on circumstances.
Calculative;(a.) Of or pertaining to calculation
Calculator;(n.) One who computes or reckons: one who estimates or considers the force and effect of causes, with a view to form a correct estimate of the effects.
Calculatory;(a.) Belonging to calculation.
Calcule;(n.) Reckoning
Calcule;(v. i.) To calculate
Calculi;(n. pl.) See Calculus.
Calculous;(a.) Of the nature of a calculus; like stone; gritty; as, a calculous concretion.
Calculous;(a.) Caused, or characterized, by the presence of a calculus or calculi; a, a calculous disorder; affected with gravel or stone; as, a calculous person.
Calculi;(pl. ) of Calculus
Calculus;(n.) Any solid concretion, formed in any part of the body, but most frequent in the organs that act as reservoirs, and in the passages connected with them; as, biliary calculi; urinary calculi, etc.
Calculus;(n.) A method of computation
Caldron;(n.) A large kettle or boiler of copper, brass, or iron. [Written also cauldron.]
Caleche;(n.) See Calash.
Caledonia;(n.) The ancient Latin name of Scotland
Caledonian;(a.) Of or pertaining to Caledonia or Scotland
Caledonian;(n.) A native or inhabitant of Caledonia or Scotland.
Caledonite;(n.) A hydrous sulphate of copper and lead, found in some parts of Caledonia or Scotland.
Calefacient;(a.) Making warm
Calefacient;(n.) A substance that excites warmth in the parts to which it is applied, as mustard.
Calefaction;(n.) The act of warming or heating; the production of heat in a body by the action of fire, or by communication of heat from other bodies.
Calefaction;(n.) The state of being heated.
Calefactive;(a.) See Calefactory.
Calefactor;(n.) A heater; one who, or that which, makes hot, as a stove, etc.
Calefactory;(a.) Making hot
Calefactory;(n.) An apartment in a monastery, warmed and used as a sitting room.
Calefactory;(n.) A hollow sphere of metal, filled with hot water, or a chafing dish, placed on the altar in cold weather for the priest to warm his hands with.
Calefied;(imp. & p. p.) of Calefy
Calefying;(p. pr. & vb. n.) of Calefy
Calefy;(v. i.) To make warm or hot.
Calefy;(v. i.) To grow hot or warm.
Calembour;(n.) A pun.
Calendar;(n.) An orderly arrangement of the division of time, adapted to the purposes of civil life, as years, months, weeks, and days; also, a register of the year with its divisions; an almanac.
Calendar;(n.) A tabular statement of the dates of feasts, offices, saints' days, etc., esp. of those which are liable to change yearly according to the varying date of Easter.
Calendar;(n.) An orderly list or enumeration of persons, things, or events; a schedule; as, a calendar of state papers; a calendar of bills presented in a legislative assembly; a calendar of causes arranged for trial in court; a calendar of a college or an academy.
Calendared;(imp. & p. p.) of Calendar
Calendaring;(p. pr. & vb. n.) of Calendar
Calendar;(v. t.) To enter or write in a calendar
Calendarial;(a.) Of or pertaining to the calendar or a calendar.
Calendary;(a.) Calendarial.
Calender;(n.) A machine, used for the purpose of giving cloth, paper, etc., a smooth, even, and glossy or glazed surface, by cold or hot pressure, or for watering them and giving them a wavy appearance. It consists of two or more cylinders revolving nearly in contact, with the necessary apparatus for moving and regulating.
Calender;(n.) One who pursues the business of calendering.
Calendered;(imp. & p. p.) of Calender
Calendering;(p. pr. & vb. n.) of Calender
Calender;(n.) To press between rollers for the purpose of making smooth and glossy, or wavy, as woolen and silk stuffs, linens, paper, etc.
Calender;(n.) One of a sect or order of fantastically dressed or painted dervishes.
Calendographer;(n.) One who makes calendars.
Calendrer;(n.) A person who calenders cloth
Calendric;(a.) Alt. of Calendrical
Calendrical;(a.) Of or pertaining to a calendar.
Calends;(n. pl.) The first day of each month in the ancient Roman calendar.
Calendula;(n.) A genus of composite herbaceous plants. One species, Calendula officinalis, is the common marigold, and was supposed to blossom on the calends of every month, whence the name.
Calendulin;(n.) A gummy or mucilaginous tasteless substance obtained from the marigold or calendula, and analogous to bassorin.
Calenture;(n.) A name formerly given to various fevers occuring in tropics; esp. to a form of furious delirium accompanied by fever, among sailors, which sometimes led the affected person to imagine the sea to be a green field, and to throw himself into it.
Calenture;(v. i.) To see as in the delirium of one affected with calenture.
Calescence;(n.) Growing warmth
Calves;(pl. ) of Calf
Calf;(n.) The young of the cow, or of the Bovine family of quadrupeds. Also, the young of some other mammals, as of the elephant, rhinoceros, hippopotamus, and whale.
Calf;(n.) Leather made of the skin of the calf; especially, a fine, light-colored leather used in bookbinding; as, to bind books in calf.
Calf;(n.) An awkward or silly boy or young man
Calf;(n.) A small island near a larger; as, the Calf of Man.
Calf;(n.) A small mass of ice set free from the submerged part of a glacier or berg, and rising to the surface.
Calf;(n.) The fleshy hinder part of the leg below the knee.
Calfskin;(n.) The hide or skin of a calf
Cali;(n.) The tenth avatar or incarnation of the god Vishnu.
Caliber;(n.) Alt. of Calibre
Calibre;(n.) The diameter of the bore, as a cannon or other firearm, or of any tube; or the weight or size of the projectile which a firearm will carry; as, an 8 inch gun, a 12-pounder, a 44 caliber.
Calibre;(n.) The diameter of round or cylindrical body, as of a bullet or column.
Calibre;(n.) Fig.: Capacity or compass of mind.
Calibrate;(v. i.) To ascertain the caliber of, as of a thermometer tube; also, more generally, to determine or rectify the graduation of, as of the various standards or graduated instruments.
Calibration;(n.) The process of estimating the caliber a tube, as of a thermometer tube, in order to graduate it to a scale of degrees; also, more generally, the determination of the true value of the spaces in any graduated instrument.
Calice;(n.) See Chalice.
Calicle;(n.) One of the small cuplike cavities, often with elevated borders, covering the surface of most corals. Each is formed by a polyp. (b) One of the cuplike structures inclosing the zooids of certain hydroids. See Campanularian.
Calicoes;(pl. ) of Calico
